,Latitude,Longitude,altitude
4360,37.662477,-122.393058,6.21
4361,37.6624787,-122.3884317,17.17
4362,37.6624805,-122.3929563,6.25
4363,37.6624816,-122.387175,17.68
4364,37.6624831,-122.3845669,10.44
4365,37.6624943,-122.3865848,17.84
4366,37.6624964,-122.385425,16.41
4367,37.6624982,-122.3868165,17.78
4368,37.6625035,-122.3995529,10.16
4369,37.662507,-122.3923208,6.42
4370,37.6625127,-122.3993876,10.84
4371,37.6625194,-122.3861062,16.83
4372,37.6625543,-122.4773713,197.02
4373,37.6625567,-122.3889536,16.9
4374,37.6625573,-122.3887917,17.02
4375,37.6625574,-122.3885588,17.1
4376,37.6625643,-122.3897272,16.21
4377,37.6625711,-122.3881604,17.23
4378,37.6625739,-122.3903388,14.7
4379,37.6625805,-122.3878603,17.45
4380,37.6625832,-122.4583318,44.4
4381,37.662599,-122.3861277,16.67
4382,37.662607,-122.3997774,10.05
4383,37.6626121,-122.4642235,89.32
4384,37.6626276,-122.4698758,117.08
4385,37.662642,-122.3995304,10.83
4386,37.6626927,-122.4000544,11.29
4387,37.662711,-122.469292,115.72
4388,37.6627126,-122.4691784,115.78
4389,37.6627335,-122.440946,19.27
4390,37.6627757,-122.3929707,5.97
4391,37.6628257,-122.3833849,5.41
4392,37.6628482,-122.4410822,19.45
4393,37.6628936,-122.3990414,13.18
4394,37.662898,-122.3985419,8.38
4395,37.6629044,-122.3930152,5.76
4396,37.6629231,-122.4661336,97.55
4397,37.6629625,-122.398723,13.66
4398,37.6630254,-122.4009714,10.36
4399,37.663031,-122.444877,23.99
4400,37.6630476,-122.398609,11.46
4401,37.6630734,-122.4446393,24.63
4402,37.6630955,-122.4010432,10.37
4403,37.6631032,-122.3930195,5.54
4404,37.6631196,-122.4288671,41.44
4405,37.6631256,-122.4586316,48.09
4406,37.6631289,-122.3986457,13.91
4407,37.663133,-122.4640101,87.68
4408,37.6631454,-122.4641345,88.02
4409,37.6631606,-122.463124,82.8
4410,37.6631634,-122.441452,20.06
4411,37.6631634,-122.3987924,13.71
4412,37.6632038,-122.4452715,23.94
4413,37.6632088,-122.3985153,12.59
4414,37.6632525,-122.4647157,90.21
4415,37.6632529,-122.3987018,13.72
4416,37.6632552,-122.4796425,186.09
4417,37.6632781,-122.3989076,13.46
4418,37.663293,-122.4758182,162.25
4419,37.663313,-122.46376,86.03
4420,37.6633298,-122.464029,87.42
4421,37.6633309,-122.4633371,84.1
4422,37.6633367,-122.4650378,91.79
4423,37.6633395,-122.4654854,96.26
4424,37.6633435,-122.4641539,87.64
4425,37.6633451,-122.4452338,24.6
4426,37.6633468,-122.3930222,5.22
4427,37.6633577,-122.398574,13.53
4428,37.6633761,-122.4623516,77.54
4429,37.6633867,-122.3987795,13.54
4430,37.6633906,-122.4417154,20.58
4431,37.6633977,-122.3998202,4.87
4432,37.663409,-122.4691757,113.96
4433,37.6634099,-122.4758414,161.55
4434,37.6634154,-122.4693018,113.92
4435,37.6634302,-122.4658609,97.14
4436,37.6634368,-122.4757416,161.26
4437,37.6634467,-122.4005684,9.99
4438,37.6634472,-122.393038,5.06
4439,37.6634474,-122.4847813,156.24
4440,37.6634525,-122.4461785,24.34
4441,37.6634682,-122.3988248,11.51
4442,37.6634729,-122.46472,90.07
4443,37.6634907,-122.4620853,75.52
4444,37.6635048,-122.4648401,90.96
4445,37.6635321,-122.3988613,8.86
4446,37.6635381,-122.4624495,76.94
4447,37.6635394,-122.4798242,185.46
4448,37.663565,-122.3986665,13.09
4449,37.6635904,-122.4461399,24.67
4450,37.6635975,-122.4788843,191.57
4451,37.6636102,-122.44197,20.86
4452,37.6636342,-122.3986998,8.2
4453,37.663636,-122.4476472,25.89
4454,37.6636391,-122.4000296,9.64
4455,37.6636547,-122.4662418,96.49
4456,37.6636573,-122.4693035,113.15
4457,37.6636595,-122.3931275,4.77
4458,37.6636869,-122.4286969,45.74
4459,37.6637115,-122.3989606,5.14
4460,37.663728,-122.4786912,189.99
4461,37.6637351,-122.4657138,94.42
4462,37.6637504,-122.4474536,25.48
4463,37.6637665,-122.469302,112.86
4464,37.6637716,-122.465495,97.35
4465,37.6638037,-122.4615962,70.69
4466,37.66382,-122.4668777,99.24
4467,37.6638336,-122.4691774,112.89
4468,37.663835,-122.3987997,5.23
4469,37.6638589,-122.4662258,96.8
4470,37.6638695,-122.4658681,98.89
4471,37.6638859,-122.4479794,25.09
4472,37.6638946,-122.3933551,4.35
4473,37.6639082,-122.4485206,25.44
4474,37.6639513,-122.3934346,4.27
4475,37.6639662,-122.4616642,69.85
4476,37.6639743,-122.4691779,112.5
4477,37.6639858,-122.4675151,102.73
4478,37.6640037,-122.4424533,21.63
4479,37.6640362,-122.4693151,112.24
4480,37.6640394,-122.469167,112.28
4481,37.664067,-122.4484024,24.7
4482,37.6640674,-122.3991585,7.51
4483,37.6640764,-122.4615264,67.8
4484,37.6640984,-122.3941655,4.29
4485,37.664115,-122.4672637,101.31
4486,37.6641397,-122.4681026,106.07
4487,37.6641513,-122.4485646,24.82
4488,37.664172,-122.4852314,161.84
4489,37.664182,-122.3992126,11.26
4490,37.6641853,-122.3841706,5.78
4491,37.6641884,-122.3989734,9.11
4492,37.6642069,-122.475656,154.71
4493,37.6642069,-122.4427158,21.74
4494,37.6642741,-122.4685744,109.35
4495,37.664284,-122.4679271,105.36
4496,37.6642924,-122.4459516,25.8
4497,37.6643081,-122.3990476,11.38
4498,37.6643253,-122.4854954,164.88
4499,37.664332,-122.3992851,10.77
4500,37.6643398,-122.4459302,25.8
4501,37.6643416,-122.3842238,5.83
4502,37.6643444,-122.4866287,143.64
4503,37.6643822,-122.4683004,107.91
4504,37.6643923,-122.4738271,140.34
4505,37.6643941,-122.3950334,4.06
4506,37.6644124,-122.4853436,163.64
4507,37.6644176,-122.4690779,111.89
4508,37.6644322,-122.3991544,11.04
4509,37.6644331,-122.4492693,26.47
4510,37.6644685,-122.4692247,112.39
4511,37.6644777,-122.475524,151.52
4512,37.6644944,-122.4458486,25.95
4513,37.6644983,-122.3975312,6.09
4514,37.664532,-122.475632,151.85
4515,37.6645547,-122.466231,97.6
4516,37.6645628,-122.4690385,111.83
4517,37.6645705,-122.3995662,10.02
4518,37.6645787,-122.475465,150.67
4519,37.6645932,-122.4691974,112.45
4520,37.6645976,-122.3993767,10.2
4521,37.6646004,-122.4829444,175.24
4522,37.6646048,-122.4821638,176.65
4523,37.6646262,-122.4433154,21.86
4524,37.6646275,-122.475561,150.93
4525,37.6646381,-122.399742,10.55
4526,37.6646473,-122.4433465,21.99
4527,37.6646684,-122.4595249,65.47
4528,37.6646887,-122.4811849,181.66
4529,37.6647491,-122.4703245,118.41
4530,37.6647868,-122.4496316,26.84
4531,37.6647976,-122.4455536,25.85
4532,37.6648293,-122.4743369,141.56
4533,37.6648538,-122.4702951,118.56
4534,37.6648628,-122.4835441,173.87
4535,37.664879,-122.4587862,52.55
4536,37.6649532,-122.4438057,22.2
4537,37.6650012,-122.4744946,142.04
4538,37.6650112,-122.4750326,145.12
4539,37.6650569,-122.3956281,4.52
4540,37.6650663,-122.4282277,55.94
4541,37.6650704,-122.4852899,168.44
4542,37.6650908,-122.469069,111.09
4543,37.6651025,-122.4689052,110.73
4544,37.6651086,-122.4661874,99.04
4545,37.6651126,-122.3956748,4.48
4546,37.6651697,-122.3982931,10.24
4547,37.6652092,-122.3982474,10.21
4548,37.6652184,-122.4451366,24.46
4549,37.6652251,-122.4746759,142.75
4550,37.6652267,-122.4688721,110.15
4551,37.6652412,-122.458991,54.08
4552,37.6652693,-122.4601238,58.89
4553,37.6653166,-122.4747472,142.66
4554,37.6653373,-122.4592221,54.5
4555,37.6653579,-122.4599241,58.29
4556,37.6653594,-122.46884,109.75
4557,37.6653665,-122.4844426,171.46
4558,37.6653791,-122.4807103,189.02
4559,37.6653826,-122.4281346,59.26
4560,37.6654329,-122.3977561,10.99
4561,37.6654365,-122.3973396,5.84
4562,37.6654698,-122.459992,58.31
4563,37.6654747,-122.45964,56.84
4564,37.6654879,-122.4532848,30.6
4565,37.6654882,-122.4584835,52.33
4566,37.6654899,-122.4570108,45.29
4567,37.6654981,-122.4852943,170.66
4568,37.6655043,-122.4854917,170.66
4569,37.6655165,-122.4856744,170.27
4570,37.6655244,-122.4857743,171.65
4571,37.6655545,-122.4582535,51.59
4572,37.6655565,-122.4566237,43.54
4573,37.6655618,-122.4593513,55.63
4574,37.665572,-122.4502324,27.15
4575,37.6655807,-122.4280721,60.95
4576,37.6655889,-122.4596875,56.83
4577,37.66559,-122.4591834,55.45
4578,37.6655974,-122.4447521,23.66
4579,37.6656447,-122.4687729,107.98
4580,37.6656549,-122.4503336,27.14
4581,37.6656594,-122.4689331,107.48
4582,37.6656599,-122.4559704,40.81
4583,37.6656746,-122.4594162,56
4584,37.6657268,-122.4592605,55.91
4585,37.6657277,-122.486592,159.46
4586,37.6657317,-122.4046616,52.78
4587,37.6657713,-122.4553292,38.02
4588,37.6658101,-122.4505322,27.22
4589,37.6658178,-122.4507909,27.6
4590,37.66582,-122.4808465,189.76
4591,37.6658233,-122.4051962,55.17
4592,37.665845,-122.4046497,53.1
4593,37.6658492,-122.4595235,56.99
4594,37.6658595,-122.4852647,175.27
4595,37.6658855,-122.444151,25.66
4596,37.6659022,-122.4854464,174.16
4597,37.6659133,-122.4544127,33.94
4598,37.6659316,-122.4856207,177.61
4599,37.6659326,-122.4057863,56.44
4600,37.6659396,-122.4051656,55.22
4601,37.6659417,-122.4688788,105.84
4602,37.6659465,-122.4857502,177.06
4603,37.6659748,-122.4539595,32.4
4604,37.6660417,-122.4535132,31.39
4605,37.6660963,-122.4528504,29.98
4606,37.6660994,-122.4688551,105.24
4607,37.6661053,-122.4511632,27.5
4608,37.6661135,-122.4596779,58.6
4609,37.6661885,-122.4510115,27.14
4610,37.6662086,-122.4528979,30.2
4611,37.6662312,-122.4520681,28.68
4612,37.666249,-122.4519648,28.49
4613,37.6662774,-122.4458076,25
4614,37.6662813,-122.4513288,27.54
4615,37.6662945,-122.4517007,27.88
4616,37.6662974,-122.4752567,137.61
4617,37.6662992,-122.3968618,12.6
4618,37.6663201,-122.4686662,103.49
4619,37.6663513,-122.4513711,27.63
4620,37.666368,-122.396978,12.45
4621,37.6663726,-122.4520344,28.52
4622,37.6663967,-122.3967732,12.71
4623,37.6663977,-122.4277858,69.72
4624,37.6664013,-122.4433977,32.57
4625,37.6664632,-122.3968839,12.62
4626,37.6664825,-122.4512379,26.96
4627,37.6664888,-122.4514225,27.6
4628,37.6664901,-122.468809,102.24
4629,37.6665012,-122.4822695,189.88
4630,37.6666418,-122.4600023,61.46
4631,37.6666448,-122.4597886,60.89
4632,37.6666771,-122.4514774,27.56
4633,37.6666865,-122.4276846,73.27
4634,37.6667121,-122.3956048,6.48
4635,37.6667763,-122.4465174,26.82
4636,37.6668925,-122.4846269,194.48
4637,37.6669487,-122.3963182,12.71
4638,37.6670123,-122.4267893,80.28
4639,37.6670144,-122.4261523,84.71
4640,37.6670243,-122.4687904,99.56
4641,37.6670339,-122.4686264,99.62
4642,37.6670479,-122.4602886,64.31
4643,37.667048,-122.396403,12.21
4644,37.6670642,-122.4469426,27.89
4645,37.6670659,-122.4865611,176.32
4646,37.6671661,-122.4601965,64.81
4647,37.6671871,-122.4275092,74.81
4648,37.667193,-122.4513717,28.07
4649,37.6672162,-122.4256475,88.77
4650,37.6673181,-122.4857658,186.69
4651,37.6674161,-122.4284174,70.69
4652,37.667471,-122.3951355,6.26
4653,37.6674841,-122.4750669,131.69
4654,37.6674942,-122.4287272,70.35
4655,37.6675154,-122.4137658,43.28
4656,37.667652,-122.3946992,6.27
4657,37.6677147,-122.3952415,9.52
4658,37.6677169,-122.3957362,11.05
4659,37.6677189,-122.4250916,92.78
4660,37.667725,-122.4659126,95.86
4661,37.6677824,-122.3958355,11.35
4662,37.667791,-122.4250104,93.08
4663,37.667804,-122.4140987,45.79
4664,37.6678513,-122.4686784,94.52
4665,37.6679365,-122.4840032,195.76
4666,37.6679382,-122.4688698,93.84
4667,37.6679494,-122.4846834,195.83
4668,37.6679634,-122.4299261,71.5
4669,37.667989,-122.485626,193.39
4670,37.6680059,-122.4849748,184.92
4671,37.6680113,-122.4247718,93.26
4672,37.668065,-122.4846447,191.36
4673,37.668167,-122.4849186,185.34
4674,37.6682076,-122.4484055,27.67
4675,37.6682282,-122.4137839,47.21
4676,37.6682389,-122.3952061,8.83
4677,37.6682411,-122.3946727,6.17
4678,37.6682803,-122.4845669,191.93
4679,37.668284,-122.4144605,48.88
4680,37.6683208,-122.3948632,7.62
4681,37.6683626,-122.424146,90.34
4682,37.6683694,-122.484524,193.5
4683,37.6683923,-122.4144176,48.7
4684,37.6684075,-122.4148942,50.54
4685,37.6684374,-122.4689263,90.92
4686,37.6684603,-122.4689292,90.92
4687,37.6685473,-122.4234895,84.99
4688,37.6685557,-122.4849689,186.5
4689,37.6685741,-122.4687567,90.89
4690,37.6685838,-122.423689,86.43
4691,37.6686015,-122.3947059,6.82
4692,37.6686025,-122.4152015,52.29
4693,37.6686559,-122.4157664,54.06
4694,37.668661,-122.4752753,129.42
4695,37.6686636,-122.4489434,26.89
4696,37.6687486,-122.4157255,53.75
4697,37.6687642,-122.4855996,196.4
4698,37.6687694,-122.4852494,187.95
4699,37.6688183,-122.4372653,50.03
4700,37.6689402,-122.485451,194.35
4701,37.66902,-122.4848164,187.47
4702,37.669053,-122.4855785,195.18
4703,37.6690701,-122.4695852,89.96
4704,37.6690708,-122.4827631,180.21
4705,37.6690775,-122.4810594,169.51
4706,37.6690811,-122.4801607,165.54
4707,37.6690843,-122.4701445,90.35
4708,37.6690873,-122.468996,89.62
4709,37.6690981,-122.46882,89.42
4710,37.6691093,-122.3939627,7.35
4711,37.6691126,-122.4705421,89.89
4712,37.6691496,-122.4789154,154.6
4713,37.6691594,-122.471066,89.42
4714,37.6691958,-122.4701825,90
4715,37.6692001,-122.4785915,151.29
4716,37.6692043,-122.469006,89.45
4717,37.6692059,-122.4213418,70.92
4718,37.6692167,-122.4173519,58.21
4719,37.6692235,-122.468841,89.31
4720,37.6692307,-122.4783444,150.47
4721,37.6692481,-122.4782264,149.78
4722,37.6692553,-122.4721496,94.26
4723,37.6692679,-122.471053,89.47
4724,37.6692704,-122.4858079,194.14
4725,37.6692729,-122.4778618,148.46
4726,37.6692749,-122.4778313,148.46
4727,37.6692777,-122.3938707,8.05
4728,37.669278,-122.4777852,148.46
4729,37.6692925,-122.4213833,70.52
4730,37.6692954,-122.4683571,88.78
4731,37.6692955,-122.4681676,88.6
4732,37.6693092,-122.4772304,144.97
4733,37.6693244,-122.4177167,58.58
4734,37.6693304,-122.476845,140.03
4735,37.669353,-122.475513,127.83
4736,37.6693582,-122.475404,127.63
4737,37.6693729,-122.4677311,87.33
4738,37.6693751,-122.418232,59.08
4739,37.6694116,-122.4209575,68.37
4740,37.6694452,-122.4181074,58.88
4741,37.6694595,-122.475562,127.89
4742,37.6694678,-122.475431,127.51
4743,37.6695021,-122.4748076,122.79
4744,37.6695094,-122.4499566,27.93
4745,37.6695175,-122.467127,83.84
4746,37.6695274,-122.4662243,86.33
4747,37.6695342,-122.4187723,60.3
4748,37.6695534,-122.466414,80.88
4749,37.6695841,-122.4631768,74.25
4750,37.6696181,-122.3924462,10.91
4751,37.6696448,-122.466719,81.79
4752,37.6696519,-122.3930384,5.46
4753,37.6696692,-122.4778132,148.66
4754,37.6696746,-122.4658855,80.36
4755,37.6697187,-122.4829198,170.95
4756,37.669732,-122.4831493,175.48
4757,37.6697441,-122.4502143,28.31
4758,37.6697473,-122.466388,79.25
4759,37.669836,-122.3926019,5.51
4760,37.6698533,-122.4834976,179.6
4761,37.6699008,-122.4663396,83.1
4762,37.6699142,-122.4655613,74.28
4763,37.6699323,-122.4833377,177.43
4764,37.6699394,-122.4828592,174.32
4765,37.6699815,-122.4756342,126.55
4766,37.6699957,-122.4635209,72.44
4767,37.6700326,-122.4660009,82.56
4768,37.6700526,-122.4331627,62.77
4769,37.6700644,-122.4834466,180.08
4770,37.6700934,-122.4652176,73.11
4771,37.6700996,-122.4829153,172.86
4772,37.6701219,-122.466863,82.44
4773,37.6701529,-122.465435,73.4
4774,37.6701546,-122.4835206,181.77
4775,37.6701709,-122.4529168,35.37
4776,37.6701797,-122.4785195,153.79
4777,37.6701981,-122.4507562,27.69
4778,37.6702231,-122.4756225,125.92
4779,37.6702521,-122.4829701,171.78
4780,37.6702608,-122.4836062,182.35
4781,37.670288,-122.4799744,157.37
4782,37.6703281,-122.4638999,69.82
4783,37.6703402,-122.4830015,173.32
4784,37.6703478,-122.4810252,166.18
4785,37.6703714,-122.4804084,161.82
4786,37.6703888,-122.4799618,157.17
4787,37.6703894,-122.463972,69.16
4788,37.6704297,-122.4531542,34.48
4789,37.6704394,-122.4822069,173.08
4790,37.6704523,-122.45105,27.64
4791,37.670472,-122.4830396,177.03
4792,37.6705446,-122.4804399,160.86
4793,37.670546,-122.3927362,14.19
4794,37.6705545,-122.4669569,81.7
4795,37.6705636,-122.4799359,154.76
4796,37.6705992,-122.4644393,67.93
4797,37.6706143,-122.4753837,125.17
4798,37.6706219,-122.4657316,73.03
4799,37.6706367,-122.4833585,164.28
4800,37.6706906,-122.4643088,67.36
4801,37.6707098,-122.4645551,67.5
4802,37.67071,-122.3924384,15.52
4803,37.6707653,-122.4872175,188.09
4804,37.6707779,-122.4754686,124.53
4805,37.6707941,-122.4653441,69.59
4806,37.6708007,-122.4644221,66.98
4807,37.6708011,-122.4641587,67.24
4808,37.6708181,-122.4773316,147.61
4809,37.6708242,-122.4345408,69.21
4810,37.6708293,-122.4514999,27.82
4811,37.670879,-122.464302,66.71
4812,37.670928,-122.4640225,67.8
4813,37.6709634,-122.4348104,69.17
4814,37.6710268,-122.475189,124.03
4815,37.6710931,-122.4671515,80.47
4816,37.6710983,-122.4753057,124.11
4817,37.6711082,-122.464938,65.09
4818,37.671125,-122.4751228,123.62
4819,37.6711811,-122.4647962,64.52
4820,37.6711973,-122.4752401,123.82
4821,37.6712179,-122.4639529,66.84
4822,37.6712242,-122.4636144,68.49
4823,37.6712338,-122.4755241,124.98
4824,37.6712356,-122.4833828,157.27
4825,37.6712432,-122.4810469,146.57
4826,37.671245,-122.4801693,145.59
4827,37.6712562,-122.4635655,69.13
4828,37.6712595,-122.4773595,142.9
4829,37.6712963,-122.4761241,136.12
4830,37.6713041,-122.4756357,125.62
4831,37.6713105,-122.4368629,63.05
4832,37.6713288,-122.4782024,146.19
4833,37.6713432,-122.4779504,144.17
4834,37.6713521,-122.4762074,138.33
4835,37.6713671,-122.4355584,69.09
4836,37.671376,-122.479186,146.38
4837,37.671409,-122.4521917,28.43
4838,37.6714443,-122.4639352,64.86
4839,37.6714612,-122.4652445,62.06
4840,37.6714634,-122.3908737,8.65
4841,37.6714678,-122.4763802,138.13
4842,37.6714787,-122.4673202,80.35
4843,37.671486,-122.4522836,28.45
4844,37.6715383,-122.4639472,63.98
4845,37.6715633,-122.4765228,138.47
4846,37.671574,-122.4758498,127.38
4847,37.6715941,-122.4653598,60.65
4848,37.6716463,-122.4785354,146.37
4849,37.6716853,-122.4664939,78.22
4850,37.6716951,-122.4782722,145.81
4851,37.671706,-122.4782136,145.4
4852,37.6717142,-122.4525558,28.7
4853,37.671717,-122.4756497,132.22
4854,37.671719,-122.3880673,6.08
4855,37.6717221,-122.487499,183.99
4856,37.6717503,-122.4779697,144.6
4857,37.6717571,-122.462814,67.38
4858,37.6718124,-122.4782561,145.56
4859,37.6718234,-122.4758258,133.64
4860,37.6718464,-122.4364562,68.87
4861,37.6718807,-122.4759204,133.02
4862,37.6718961,-122.4888582,199.08
4863,37.6719,-122.474409,114.3
4864,37.6719121,-122.4640382,61.96
4865,37.6719275,-122.4776364,142.31
4866,37.6719382,-122.4833856,151.57
4867,37.6719855,-122.4528796,29.03
4868,37.6720299,-122.4655155,57.96
4869,37.6720592,-122.4640676,60.58
4870,37.6720774,-122.3877938,5.77
4871,37.6721257,-122.4369884,68.51
4872,37.6721508,-122.4879571,181.92
4873,37.6721634,-122.4530919,29.39
4874,37.6722134,-122.4877752,182.05
4875,37.6722486,-122.4641051,58.77
4876,37.6723327,-122.4537868,31.07
4877,37.6723474,-122.3874781,5.85
4878,37.6724099,-122.4618129,59.09
4879,37.6724547,-122.3914423,23.82
4880,37.6724629,-122.4534941,30.06
4881,37.6724673,-122.3874405,6.04
4882,37.6724802,-122.4660147,54.62
4883,37.6725508,-122.465888,54.42
4884,37.6725734,-122.3875246,5.83
4885,37.6725819,-122.4615543,58.8
4886,37.6725848,-122.4660886,53.95
4887,37.6725899,-122.4640532,56.07
4888,37.6726151,-122.4379164,70.24
4889,37.6726202,-122.4833883,145.83
4890,37.6726457,-122.3875076,5.71
4891,37.6726538,-122.4659629,53.84
4892,37.6726823,-122.3874991,6.01
4893,37.6726856,-122.4639998,54.89
4894,37.6727706,-122.4539311,30.77
4895,37.6727871,-122.3874791,5.6
4896,37.6728504,-122.4611354,58.6
4897,37.6729655,-122.3873237,5.25
4898,37.6730416,-122.3874338,4.95
4899,37.6730648,-122.4733848,98.15
4900,37.6730654,-122.4608157,58.15
4901,37.6730697,-122.4543351,30.6
4902,37.6731322,-122.3891173,4.74
4903,37.6731574,-122.4665498,52.28
4904,37.6731863,-122.467766,78.51
4905,37.6731956,-122.4633663,53.77
4906,37.6732522,-122.3864769,5.84
4907,37.6732709,-122.4542504,30.63
4908,37.673274,-122.4545395,30.65
4909,37.6733012,-122.3868712,5.36
4910,37.673302,-122.3899961,13.76
4911,37.673308,-122.483391,140.53
4912,37.673384,-122.3872497,5.66
4913,37.6733923,-122.4543656,30.67
4914,37.6734075,-122.3873517,5.65
4915,37.6734093,-122.4602096,55.39
4916,37.6734117,-122.4630615,51.69
4917,37.6734259,-122.4665878,52.78
4918,37.673441,-122.3887918,8.01
